"Departamento","Municipio","Año","Mes","TotalMuestras","IRCA","Riesgo"
"Cundinamarca","Puerto Salgar","2014","Diciembre",1,1.64,"SIN RIESGO"
"Cundinamarca","Puerto Salgar","2015","Enero",1,0,"SIN RIESGO"
"Cundinamarca","Puerto Salgar","2015","Febrero",1,0,"SIN RIESGO"
"Cundinamarca","Puerto Salgar","2015","Marzo",1,18.93,"MEDIO"
"Cundinamarca","Puerto Salgar","2015","Abril",1,2.65,"SIN RIESGO"
"Cundinamarca","Puerto Salgar","2015","Junio",1,0,"SIN RIESGO"
"Cundinamarca","Puerto Salgar","2015","Julio",1,0,"SIN RIESGO"
"Cundinamarca","Puerto Salgar","2015","Agosto",1,1.64,"SIN RIESGO"
"Cundinamarca","Puerto Salgar","2015","Septiembre",1,16.48,"MEDIO"
"Cundinamarca","Puerto Salgar","2015","Octubre",1,1.64,"SIN RIESGO"
"Cundinamarca","Puerto Salgar","2015","Noviembre",1,18.63,"MEDIO"
"Cundinamarca","Puerto Salgar","2015","Diciembre",1,0,"SIN RIESGO"
"Cundinamarca","Puerto Salgar","2016","Enero",1,0,"SIN RIESGO"
"Cundinamarca","Puerto Salgar","2016","Febrero",1,18.63,"MEDIO"
"Cundinamarca","Puerto Salgar","2016","Abril",1,0,"SIN RIESGO"
"Cundinamarca","Puerto Salgar","2016","Mayo",1,0,"SIN RIESGO"
"Cundinamarca","Puerto Salgar","2016","Junio",1,18.63,"MEDIO"
"Cundinamarca","Puerto Salgar","2016","Julio",1,43.75,"ALTO"
"Cundinamarca","Puerto Salgar","2016","Agosto",1,19.35,"MEDIO"
"Cundinamarca","Puerto Salgar","2016","Septiembre",2,9.38,"BAJO"
"Cundinamarca","Puerto Salgar","2016","Octubre",2,45.16,"ALTO"
"Cundinamarca","Puerto Salgar","2016","Noviembre",2,9.09,"BAJO"
"Cundinamarca","Pulí","2014","Febrero",1,16.57,"MEDIO"
"Cundinamarca","Pulí","2014","Marzo",1,16.48,"MEDIO"
"Cundinamarca","Pulí","2014","Abril",1,16.22,"MEDIO"
"Cundinamarca","Pulí","2014","Mayo",1,16.76,"MEDIO"
"Cundinamarca","Pulí","2014","Junio",1,16.76,"MEDIO"
"Cundinamarca","Pulí","2014","Agosto",1,0,"SIN RIESGO"
"Cundinamarca","Pulí","2014","Octubre",1,37.91,"ALTO"
"Cundinamarca","Pulí","2014","Noviembre",1,0,"SIN RIESGO"
"Cundinamarca","Pulí","2014","Diciembre",1,0,"SIN RIESGO"
"Cundinamarca","Pulí","2015","Enero",1,19.76,"MEDIO"
"Cundinamarca","Pulí","2015","Febrero",1,16.48,"MEDIO"
"Cundinamarca","Pulí","2015","Mayo",1,70.18,"ALTO"
"Cundinamarca","Pulí","2015","Junio",1,0,"SIN RIESGO"
"Cundinamarca","Pulí","2015","Julio",1,0,"SIN RIESGO"
"Cundinamarca","Pulí","2015","Agosto",1,0,"SIN RIESGO"
"Cundinamarca","Pulí","2015","Septiembre",1,36.8,"ALTO"
"Cundinamarca","Pulí","2015","Noviembre",1,9.09,"BAJO"
"Cundinamarca","Pulí","2016","Abril",1,0,"SIN RIESGO"
"Cundinamarca","Pulí","2016","Mayo",1,0,"SIN RIESGO"
"Cundinamarca","Pulí","2016","Julio",1,17.04,"MEDIO"
"Cundinamarca","Pulí","2016","Agosto",2,0,"SIN RIESGO"
"Cundinamarca","Pulí","2016","Septiembre",1,0,"SIN RIESGO"
"Cundinamarca","Pulí","2016","Diciembre",1,21.29,"MEDIO"
"Cundinamarca","Quebradanegra","2014","Enero",2,10.04,"BAJO"
"Cundinamarca","Quebradanegra","2014","Febrero",2,10.04,"BAJO"
"Cundinamarca","Quebradanegra","2014","Abril",2,16.94,"MEDIO"
"Cundinamarca","Quebradanegra","2014","Mayo",2,26.07,"MEDIO"
"Cundinamarca","Quebradanegra","2014","Junio",1,18.99,"MEDIO"
"Cundinamarca","Quebradanegra","2014","Julio",1,18.99,"MEDIO"
"Cundinamarca","Quebradanegra","2014","Septiembre",1,0,"SIN RIESGO"
"Cundinamarca","Quebradanegra","2014","Octubre",2,1.1,"SIN RIESGO"
"Cundinamarca","Quebradanegra","2014","Noviembre",2,0,"SIN RIESGO"
"Cundinamarca","Quebradanegra","2014","Diciembre",1,2.17,"SIN RIESGO"
"Cundinamarca","Quebradanegra","2015","Enero",1,0,"SIN RIESGO"
"Cundinamarca","Quebradanegra","2015","Febrero",1,16.48,"MEDIO"
"Cundinamarca","Quebradanegra","2015","Marzo",1,0,"SIN RIESGO"
"Cundinamarca","Quebradanegra","2015","Abril",2,9.32,"BAJO"
"Cundinamarca","Quebradanegra","2015","Mayo",2,9.32,"BAJO"
"Cundinamarca","Quebradanegra","2015","Junio",2,1.1,"SIN RIESGO"
"Cundinamarca","Quebradanegra","2015","Julio",2,0,"SIN RIESGO"
"Cundinamarca","Quebradanegra","2015","Agosto",2,1.1,"SIN RIESGO"
"Cundinamarca","Quebradanegra","2015","Septiembre",1,0,"SIN RIESGO"
"Cundinamarca","Quebradanegra","2015","Octubre",1,0,"SIN RIESGO"
"Cundinamarca","Quebradanegra","2015","Noviembre",1,0,"SIN RIESGO"
"Cundinamarca","Quebradanegra","2015","Diciembre",2,39.52,"ALTO"
"Cundinamarca","Quebradanegra","2016","Enero",2,10,"BAJO"
"Cundinamarca","Quebradanegra","2016","Febrero",2,0,"SIN RIESGO"
"Cundinamarca","Quebradanegra","2016","Abril",1,0,"SIN RIESGO"
"Cundinamarca","Quebradanegra","2016","Mayo",2,0.56,"SIN RIESGO"
"Cundinamarca","Quebradanegra","2016","Junio",1,18.63,"MEDIO"
"Cundinamarca","Quebradanegra","2016","Julio",1,0,"SIN RIESGO"
"Cundinamarca","Quebradanegra","2016","Agosto",2,0,"SIN RIESGO"
"Cundinamarca","Quebradanegra","2016","Septiembre",2,1.65,"SIN RIESGO"
"Cundinamarca","Quebradanegra","2016","Octubre",2,19.35,"MEDIO"
"Cundinamarca","Quebradanegra","2016","Noviembre",2,1.7,"SIN RIESGO"
"Cundinamarca","Quebradanegra","2016","Diciembre",2,1.25,"SIN RIESGO"
"Cundinamarca","Quetame","2014","Enero",1,0,"SIN RIESGO"
"Cundinamarca","Quetame","2014","Febrero",1,0,"SIN RIESGO"
"Cundinamarca","Quetame","2014","Marzo",1,0,"SIN RIESGO"
"Cundinamarca","Quetame","2014","Abril",1,15.96,"MEDIO"
"Cundinamarca","Quetame","2014","Mayo",1,16.57,"MEDIO"
"Cundinamarca","Quetame","2014","Junio",1,16.76,"MEDIO"
"Cundinamarca","Quetame","2014","Julio",1,0,"SIN RIESGO"
"Cundinamarca","Quetame","2014","Agosto",1,0,"SIN RIESGO"
"Cundinamarca","Quetame","2014","Septiembre",1,0,"SIN RIESGO"
"Cundinamarca","Quetame","2014","Octubre",1,0,"SIN RIESGO"
"Cundinamarca","Quetame","2014","Noviembre",1,0,"SIN RIESGO"
"Cundinamarca","Quetame","2014","Diciembre",1,0,"SIN RIESGO"
"Cundinamarca","Quetame","2015","Enero",1,0,"SIN RIESGO"
"Cundinamarca","Quetame","2015","Febrero",1,0,"SIN RIESGO"
"Cundinamarca","Quetame","2015","Marzo",1,0,"SIN RIESGO"
"Cundinamarca","Quetame","2015","Abril",1,0,"SIN RIESGO"
"Cundinamarca","Quetame","2015","Mayo",1,0,"SIN RIESGO"
"Cundinamarca","Quetame","2015","Julio",1,0,"SIN RIESGO"
"Cundinamarca","Quetame","2015","Agosto",1,16.48,"MEDIO"
"Cundinamarca","Quetame","2015","Septiembre",1,18.63,"MEDIO"
"Cundinamarca","Quetame","2015","Octubre",1,0,"SIN RIESGO"
"Cundinamarca","Quetame","2015","Noviembre",1,0,"SIN RIESGO"
"Cundinamarca","Quetame","2015","Diciembre",1,0,"SIN RIESGO"
"Cundinamarca","Quetame","2016","Enero",1,0,"SIN RIESGO"
"Cundinamarca","Quetame","2016","Febrero",1,18.63,"MEDIO"
"Cundinamarca","Quetame","2016","Abril",1,0,"SIN RIESGO"
"Cundinamarca","Quetame","2016","Mayo",1,0,"SIN RIESGO"
"Cundinamarca","Quetame","2016","Junio",1,18.63,"MEDIO"
"Cundinamarca","Quetame","2016","Julio",1,0,"SIN RIESGO"
"Cundinamarca","Quetame","2016","Agosto",1,0,"SIN RIESGO"
"Cundinamarca","Quetame","2016","Septiembre",1,34.09,"MEDIO"
"Cundinamarca","Quetame","2016","Octubre",1,19.35,"MEDIO"
"Cundinamarca","Quetame","2016","Noviembre",1,17.04,"MEDIO"
"Cundinamarca","Quetame","2016","Diciembre",1,0,"SIN RIESGO"
"Cundinamarca","Quipile","2014","Enero",1,17.68,"MEDIO"
"Cundinamarca","Quipile","2014","Febrero",1,16.48,"MEDIO"
"Cundinamarca","Quipile","2014","Marzo",1,16.76,"MEDIO"
"Cundinamarca","Quipile","2014","Abril",1,0,"SIN RIESGO"
"Cundinamarca","Quipile","2014","Mayo",1,16.57,"MEDIO"
"Cundinamarca","Quipile","2014","Junio",1,56.98,"ALTO"
"Cundinamarca","Quipile","2014","Julio",1,0,"SIN RIESGO"
"Cundinamarca","Quipile","2014","Agosto",1,0,"SIN RIESGO"
"Cundinamarca","Quipile","2014","Septiembre",1,17.96,"MEDIO"
"Cundinamarca","Quipile","2014","Octubre",1,0,"SIN RIESGO"
"Cundinamarca","Quipile","2014","Noviembre",1,0,"SIN RIESGO"
"Cundinamarca","Quipile","2014","Diciembre",1,16.48,"MEDIO"
"Cundinamarca","Quipile","2015","Enero",1,0,"SIN RIESGO"
"Cundinamarca","Quipile","2015","Febrero",1,0,"SIN RIESGO"
"Cundinamarca","Quipile","2015","Marzo",1,0,"SIN RIESGO"
"Cundinamarca","Quipile","2015","Mayo",1,0,"SIN RIESGO"
"Cundinamarca","Quipile","2015","Junio",1,16.48,"MEDIO"
"Cundinamarca","Quipile","2015","Julio",1,0,"SIN RIESGO"
"Cundinamarca","Quipile","2015","Agosto",1,0,"SIN RIESGO"
"Cundinamarca","Quipile","2015","Septiembre",1,18.4,"MEDIO"
"Cundinamarca","Quipile","2015","Octubre",1,0,"SIN RIESGO"
"Cundinamarca","Quipile","2015","Noviembre",1,18.63,"MEDIO"
"Cundinamarca","Quipile","2015","Diciembre",1,0,"SIN RIESGO"
"Cundinamarca","Quipile","2016","Enero",1,52.94,"ALTO"
"Cundinamarca","Quipile","2016","Febrero",1,20.13,"MEDIO"
"Cundinamarca","Quipile","2016","Abril",1,0,"SIN RIESGO"
"Cundinamarca","Quipile","2016","Mayo",1,1.09,"SIN RIESGO"
"Cundinamarca","Quipile","2016","Junio",1,18.63,"MEDIO"
"Cundinamarca","Quipile","2016","Julio",1,1.13,"SIN RIESGO"
"Cundinamarca","Quipile","2016","Agosto",1,0,"SIN RIESGO"
"Cundinamarca","Quipile","2016","Septiembre",1,0,"SIN RIESGO"
"Cundinamarca","Quipile","2016","Octubre",1,0,"SIN RIESGO"
"Cundinamarca","Quipile","2016","Noviembre",1,34.09,"MEDIO"
"Cundinamarca","Quipile","2016","Diciembre",1,98.06,"INVIABLE SANITARIAMENTE"
"Cundinamarca","Ricaurte","2014","Febrero",1,0,"SIN RIESGO"
"Cundinamarca","Ricaurte","2014","Marzo",1,0,"SIN RIESGO"
"Cundinamarca","Ricaurte","2014","Abril",1,1.1,"SIN RIESGO"
"Cundinamarca","Ricaurte","2014","Mayo",1,0,"SIN RIESGO"
"Cundinamarca","Ricaurte","2014","Junio",1,0,"SIN RIESGO"
"Cundinamarca","Ricaurte","2014","Julio",1,0,"SIN RIESGO"
"Cundinamarca","Ricaurte","2014","Agosto",1,0,"SIN RIESGO"
"Cundinamarca","Ricaurte","2014","Septiembre",1,0,"SIN RIESGO"
"Cundinamarca","Ricaurte","2014","Octubre",1,0,"SIN RIESGO"
"Cundinamarca","Ricaurte","2014","Noviembre",1,18.63,"MEDIO"
"Cundinamarca","Ricaurte","2014","Diciembre",1,0,"SIN RIESGO"
"Cundinamarca","Ricaurte","2015","Enero",1,0,"SIN RIESGO"
"Cundinamarca","Ricaurte","2015","Febrero",1,0,"SIN RIESGO"
"Cundinamarca","Ricaurte","2015","Marzo",1,0,"SIN RIESGO"
"Cundinamarca","Ricaurte","2015","Abril",1,0,"SIN RIESGO"
"Cundinamarca","Ricaurte","2015","Mayo",1,0,"SIN RIESGO"
"Cundinamarca","Ricaurte","2015","Junio",1,0,"SIN RIESGO"
"Cundinamarca","Ricaurte","2015","Julio",1,0,"SIN RIESGO"
"Cundinamarca","Ricaurte","2015","Agosto",1,0,"SIN RIESGO"
"Cundinamarca","Ricaurte","2015","Septiembre",1,0,"SIN RIESGO"
"Cundinamarca","Ricaurte","2015","Octubre",1,0,"SIN RIESGO"
"Cundinamarca","Ricaurte","2015","Noviembre",1,0,"SIN RIESGO"
"Cundinamarca","Ricaurte","2015","Diciembre",1,0,"SIN RIESGO"
"Cundinamarca","Ricaurte","2016","Enero",1,0,"SIN RIESGO"
"Cundinamarca","Ricaurte","2016","Febrero",1,0,"SIN RIESGO"
"Cundinamarca","Ricaurte","2016","Abril",1,0,"SIN RIESGO"
"Cundinamarca","Ricaurte","2016","Mayo",1,0,"SIN RIESGO"
"Cundinamarca","Ricaurte","2016","Junio",1,0,"SIN RIESGO"
"Cundinamarca","Ricaurte","2016","Julio",1,0,"SIN RIESGO"
"Cundinamarca","Ricaurte","2016","Agosto",1,0,"SIN RIESGO"
"Cundinamarca","Ricaurte","2016","Septiembre",1,0,"SIN RIESGO"
"Cundinamarca","Ricaurte","2016","Octubre",1,0,"SIN RIESGO"
"Cundinamarca","Ricaurte","2016","Noviembre",1,0,"SIN RIESGO"
"Cundinamarca","Ricaurte","2016","Diciembre",1,0,"SIN RIESGO"
"Cundinamarca","San Antonio Del Tequendama","2014","Enero",1,0,"SIN RIESGO"
"Cundinamarca","San Antonio Del Tequendama","2014","Febrero",1,0,"SIN RIESGO"
"Cundinamarca","San Antonio Del Tequendama","2014","Marzo",1,0,"SIN RIESGO"
"Cundinamarca","San Antonio Del Tequendama","2014","Abril",1,0,"SIN RIESGO"
"Cundinamarca","San Antonio Del Tequendama","2014","Mayo",2,8.11,"BAJO"
"Cundinamarca","San Antonio Del Tequendama","2014","Junio",2,0,"SIN RIESGO"
"Cundinamarca","San Antonio Del Tequendama","2014","Julio",1,0,"SIN RIESGO"
"Cundinamarca","San Antonio Del Tequendama","2014","Agosto",2,0,"SIN RIESGO"
"Cundinamarca","San Antonio Del Tequendama","2014","Septiembre",1,0,"SIN RIESGO"
"Cundinamarca","San Antonio Del Tequendama","2014","Octubre",2,7.98,"BAJO"
"Cundinamarca","San Antonio Del Tequendama","2014","Noviembre",1,0,"SIN RIESGO"
"Cundinamarca","San Antonio Del Tequendama","2014","Diciembre",2,17.12,"MEDIO"
"Cundinamarca","San Antonio Del Tequendama","2015","Enero",1,16.75,"MEDIO"
"Cundinamarca","San Antonio Del Tequendama","2015","Febrero",2,0,"SIN RIESGO"
"Cundinamarca","San Antonio Del Tequendama","2015","Marzo",1,0,"SIN RIESGO"
"Cundinamarca","San Antonio Del Tequendama","2015","Abril",1,0,"SIN RIESGO"
"Cundinamarca","San Antonio Del Tequendama","2015","Mayo",1,0,"SIN RIESGO"
"Cundinamarca","San Antonio Del Tequendama","2015","Junio",2,0.53,"SIN RIESGO"
"Cundinamarca","San Antonio Del Tequendama","2015","Julio",1,0,"SIN RIESGO"
"Cundinamarca","San Antonio Del Tequendama","2015","Agosto",2,0.55,"SIN RIESGO"
"Cundinamarca","San Antonio Del Tequendama","2015","Septiembre",1,0,"SIN RIESGO"
"Cundinamarca","San Antonio Del Tequendama","2015","Octubre",2,0.54,"SIN RIESGO"
"Cundinamarca","San Antonio Del Tequendama","2015","Noviembre",1,0,"SIN RIESGO"
"Cundinamarca","San Antonio Del Tequendama","2015","Diciembre",2,0,"SIN RIESGO"
"Cundinamarca","San Antonio Del Tequendama","2016","Enero",1,1.17,"SIN RIESGO"
"Cundinamarca","San Antonio Del Tequendama","2016","Febrero",2,16.48,"MEDIO"
"Cundinamarca","San Antonio Del Tequendama","2016","Marzo",1,1.09,"SIN RIESGO"
"Cundinamarca","San Antonio Del Tequendama","2016","Abril",1,0,"SIN RIESGO"
"Cundinamarca","San Antonio Del Tequendama","2016","Mayo",1,17.58,"MEDIO"
"Cundinamarca","San Antonio Del Tequendama","2016","Junio",2,0,"SIN RIESGO"
"Cundinamarca","San Antonio Del Tequendama","2016","Julio",1,0,"SIN RIESGO"
"Cundinamarca","San Antonio Del Tequendama","2016","Agosto",1,0,"SIN RIESGO"
"Cundinamarca","San Antonio Del Tequendama","2016","Septiembre",1,0,"SIN RIESGO"
"Cundinamarca","San Antonio Del Tequendama","2016","Octubre",2,8.52,"BAJO"
"Cundinamarca","San Antonio Del Tequendama","2016","Noviembre",1,0,"SIN RIESGO"
"Cundinamarca","San Antonio Del Tequendama","2016","Diciembre",2,8.43,"BAJO"
"Cundinamarca","San Bernardo","2014","Enero",1,0,"SIN RIESGO"
"Cundinamarca","San Bernardo","2014","Febrero",1,0,"SIN RIESGO"
"Cundinamarca","San Bernardo","2014","Marzo",1,1.12,"SIN RIESGO"
"Cundinamarca","San Bernardo","2014","Abril",1,0,"SIN RIESGO"
"Cundinamarca","San Bernardo","2014","Mayo",1,0,"SIN RIESGO"
"Cundinamarca","San Bernardo","2014","Junio",1,0,"SIN RIESGO"
"Cundinamarca","San Bernardo","2014","Julio",1,0,"SIN RIESGO"
"Cundinamarca","San Bernardo","2014","Agosto",1,0,"SIN RIESGO"
"Cundinamarca","San Bernardo","2014","Septiembre",1,0,"SIN RIESGO"
"Cundinamarca","San Bernardo","2014","Octubre",1,3.19,"SIN RIESGO"
"Cundinamarca","San Bernardo","2014","Noviembre",1,0,"SIN RIESGO"
"Cundinamarca","San Bernardo","2014","Diciembre",1,1.09,"SIN RIESGO"
"Cundinamarca","San Bernardo","2015","Enero",1,0,"SIN RIESGO"
"Cundinamarca","San Bernardo","2015","Febrero",1,0,"SIN RIESGO"
"Cundinamarca","San Bernardo","2015","Marzo",1,1.08,"SIN RIESGO"
"Cundinamarca","San Bernardo","2015","Abril",1,0,"SIN RIESGO"
"Cundinamarca","San Bernardo","2015","Mayo",1,0,"SIN RIESGO"
"Cundinamarca","San Bernardo","2015","Junio",1,0,"SIN RIESGO"
"Cundinamarca","San Bernardo","2015","Julio",1,0,"SIN RIESGO"
"Cundinamarca","San Bernardo","2015","Agosto",1,0,"SIN RIESGO"
"Cundinamarca","San Bernardo","2015","Septiembre",1,0,"SIN RIESGO"
"Cundinamarca","San Bernardo","2015","Octubre",1,0,"SIN RIESGO"
"Cundinamarca","San Bernardo","2015","Noviembre",1,0,"SIN RIESGO"
"Cundinamarca","San Bernardo","2015","Diciembre",1,0,"SIN RIESGO"
"Cundinamarca","San Bernardo","2016","Enero",1,0,"SIN RIESGO"
"Cundinamarca","San Bernardo","2016","Febrero",1,18.63,"MEDIO"
"Cundinamarca","San Bernardo","2016","Marzo",1,0,"SIN RIESGO"
"Cundinamarca","San Bernardo","2016","Abril",1,0,"SIN RIESGO"
"Cundinamarca","San Bernardo","2016","Mayo",1,0,"SIN RIESGO"
"Cundinamarca","San Bernardo","2016","Junio",1,0,"SIN RIESGO"
"Cundinamarca","San Bernardo","2016","Julio",1,17.04,"MEDIO"
"Cundinamarca","San Bernardo","2016","Agosto",1,0,"SIN RIESGO"
"Cundinamarca","San Bernardo","2016","Septiembre",1,0,"SIN RIESGO"
"Cundinamarca","San Bernardo","2016","Octubre",1,0,"SIN RIESGO"
"Cundinamarca","San Bernardo","2016","Noviembre",1,0,"SIN RIESGO"
"Cundinamarca","San Bernardo","2016","Diciembre",1,0,"SIN RIESGO"
"Cundinamarca","San Cayetano","2014","Enero",1,16.76,"MEDIO"
"Cundinamarca","San Cayetano","2014","Febrero",1,0,"SIN RIESGO"
"Cundinamarca","San Cayetano","2014","Marzo",1,3.35,"SIN RIESGO"
"Cundinamarca","San Cayetano","2014","Abril",1,0,"SIN RIESGO"
"Cundinamarca","San Cayetano","2014","Mayo",1,4.97,"SIN RIESGO"
"Cundinamarca","San Cayetano","2014","Junio",1,0,"SIN RIESGO"
"Cundinamarca","San Cayetano","2014","Julio",1,0,"SIN RIESGO"
"Cundinamarca","San Cayetano","2014","Agosto",1,0,"SIN RIESGO"
"Cundinamarca","San Cayetano","2014","Septiembre",1,0,"SIN RIESGO"
"Cundinamarca","San Cayetano","2014","Octubre",1,0,"SIN RIESGO"
"Cundinamarca","San Cayetano","2014","Noviembre",1,0,"SIN RIESGO"
"Cundinamarca","San Cayetano","2014","Diciembre",1,0,"SIN RIESGO"
"Cundinamarca","San Cayetano","2015","Enero",1,3.72,"SIN RIESGO"
"Cundinamarca","San Cayetano","2015","Febrero",1,3.29,"SIN RIESGO"
"Cundinamarca","San Cayetano","2015","Marzo",1,0,"SIN RIESGO"
"Cundinamarca","San Cayetano","2015","Abril",1,0,"SIN RIESGO"
"Cundinamarca","San Cayetano","2015","Mayo",1,0,"SIN RIESGO"
"Cundinamarca","San Cayetano","2015","Junio",1,0,"SIN RIESGO"
"Cundinamarca","San Cayetano","2015","Julio",1,0,"SIN RIESGO"
"Cundinamarca","San Cayetano","2015","Agosto",1,0,"SIN RIESGO"
"Cundinamarca","San Cayetano","2015","Septiembre",1,0,"SIN RIESGO"
"Cundinamarca","San Cayetano","2015","Octubre",1,0,"SIN RIESGO"
"Cundinamarca","San Cayetano","2015","Noviembre",1,0,"SIN RIESGO"
"Cundinamarca","San Cayetano","2015","Diciembre",1,0,"SIN RIESGO"
"Cundinamarca","San Cayetano","2016","Enero",1,19.41,"MEDIO"
"Cundinamarca","San Cayetano","2016","Febrero",1,18.63,"MEDIO"
"Cundinamarca","San Cayetano","2016","Marzo",1,26.08,"MEDIO"
"Cundinamarca","San Cayetano","2016","Abril",1,37.26,"ALTO"
"Cundinamarca","San Cayetano","2016","Mayo",1,32.6,"MEDIO"
"Cundinamarca","San Cayetano","2016","Junio",1,0,"SIN RIESGO"
"Cundinamarca","San Cayetano","2016","Julio",1,17.04,"MEDIO"
"Cundinamarca","San Cayetano","2016","Agosto",1,0,"SIN RIESGO"
"Cundinamarca","San Cayetano","2016","Septiembre",1,0,"SIN RIESGO"
"Cundinamarca","San Cayetano","2016","Octubre",1,0,"SIN RIESGO"
"Cundinamarca","San Cayetano","2016","Noviembre",1,3.29,"SIN RIESGO"
"Cundinamarca","San Cayetano","2016","Diciembre",1,0,"SIN RIESGO"
"Cundinamarca","San Francisco","2014","Enero",1,1.1,"SIN RIESGO"
"Cundinamarca","San Francisco","2014","Febrero",1,1.12,"SIN RIESGO"
"Cundinamarca","San Francisco","2014","Marzo",1,2.79,"SIN RIESGO"
"Cundinamarca","San Francisco","2014","Abril",1,17.02,"MEDIO"
"Cundinamarca","San Francisco","2014","Mayo",1,1.1,"SIN RIESGO"
"Cundinamarca","San Francisco","2014","Junio",1,1.12,"SIN RIESGO"
"Cundinamarca","San Francisco","2014","Julio",1,0,"SIN RIESGO"
"Cundinamarca","San Francisco","2014","Agosto",1,1.11,"SIN RIESGO"
"Cundinamarca","San Francisco","2014","Septiembre",1,0,"SIN RIESGO"
"Cundinamarca","San Francisco","2014","Octubre",1,0,"SIN RIESGO"
"Cundinamarca","San Francisco","2014","Noviembre",1,0,"SIN RIESGO"
"Cundinamarca","San Francisco","2014","Diciembre",1,1.09,"SIN RIESGO"
"Cundinamarca","San Francisco","2015","Enero",1,0,"SIN RIESGO"
"Cundinamarca","San Francisco","2015","Febrero",2,1.08,"SIN RIESGO"
"Cundinamarca","San Francisco","2015","Marzo",2,8.7,"BAJO"
"Cundinamarca","San Francisco","2015","Mayo",1,0,"SIN RIESGO"
"Cundinamarca","San Francisco","2015","Junio",2,0,"SIN RIESGO"
"Cundinamarca","San Francisco","2015","Julio",1,0,"SIN RIESGO"
"Cundinamarca","San Francisco","2015","Agosto",2,1.09,"SIN RIESGO"
"Cundinamarca","San Francisco","2015","Septiembre",1,22.08,"MEDIO"
"Cundinamarca","San Francisco","2015","Octubre",2,1.08,"SIN RIESGO"
"Cundinamarca","San Francisco","2015","Noviembre",1,18.63,"MEDIO"
"Cundinamarca","San Francisco","2015","Diciembre",2,0,"SIN RIESGO"
"Cundinamarca","San Francisco","2016","Enero",2,1.17,"SIN RIESGO"
"Cundinamarca","San Francisco","2016","Febrero",1,0,"SIN RIESGO"
"Cundinamarca","San Francisco","2016","Abril",1,0,"SIN RIESGO"
"Cundinamarca","San Francisco","2016","Mayo",2,17.03,"MEDIO"
"Cundinamarca","San Francisco","2016","Junio",1,0,"SIN RIESGO"
"Cundinamarca","San Francisco","2016","Julio",2,0.57,"SIN RIESGO"
"Cundinamarca","San Francisco","2016","Agosto",1,0,"SIN RIESGO"
"Cundinamarca","San Francisco","2016","Septiembre",2,0.55,"SIN RIESGO"
"Cundinamarca","San Francisco","2016","Octubre",2,0,"SIN RIESGO"
"Cundinamarca","San Francisco","2016","Noviembre",1,18.18,"MEDIO"
"Cundinamarca","San Francisco","2016","Diciembre",2,0,"SIN RIESGO"
"Cundinamarca","San Juan De Río Seco","2014","Enero",1,1.66,"SIN RIESGO"
"Cundinamarca","San Juan De Río Seco","2014","Febrero",1,1.68,"SIN RIESGO"
"Cundinamarca","San Juan De Río Seco","2014","Marzo",1,83.98,"INVIABLE SANITARIAMENTE"
"Cundinamarca","San Juan De Río Seco","2014","Abril",2,38.88,"ALTO"
"Cundinamarca","San Juan De Río Seco","2014","Mayo",2,60.9,"ALTO"
"Cundinamarca","San Juan De Río Seco","2014","Junio",2,39.11,"ALTO"
"Cundinamarca","San Juan De Río Seco","2014","Julio",2,47.49,"ALTO"
"Cundinamarca","San Juan De Río Seco","2014","Agosto",2,39.1,"ALTO"
"Cundinamarca","San Juan De Río Seco","2014","Septiembre",2,34.16,"MEDIO"
"Cundinamarca","San Juan De Río Seco","2014","Octubre",1,16.48,"MEDIO"
"Cundinamarca","San Juan De Río Seco","2014","Noviembre",2,62.11,"ALTO"
"Cundinamarca","San Juan De Río Seco","2014","Diciembre",2,50.82,"ALTO"
"Cundinamarca","San Juan De Río Seco","2015","Enero",2,55.39,"ALTO"
"Cundinamarca","San Juan De Río Seco","2015","Febrero",1,32.96,"MEDIO"
"Cundinamarca","San Juan De Río Seco","2015","Marzo",2,42.94,"ALTO"
"Cundinamarca","San Juan De Río Seco","2015","Mayo",2,65.83,"ALTO"
"Cundinamarca","San Juan De Río Seco","2015","Junio",1,68.32,"ALTO"
"Cundinamarca","San Juan De Río Seco","2015","Julio",2,43.48,"ALTO"
"Cundinamarca","San Juan De Río Seco","2015","Agosto",2,30.22,"MEDIO"
"Cundinamarca","San Juan De Río Seco","2015","Septiembre",2,34.16,"MEDIO"
"Cundinamarca","San Juan De Río Seco","2015","Octubre",1,60.43,"ALTO"
"Cundinamarca","San Juan De Río Seco","2015","Noviembre",1,0,"SIN RIESGO"
"Cundinamarca","San Juan De Río Seco","2015","Diciembre",2,77.64,"ALTO"
"Cundinamarca","San Juan De Río Seco","2016","Enero",2,64.7,"ALTO"
"Cundinamarca","San Juan De Río Seco","2016","Febrero",2,9.32,"BAJO"
"Cundinamarca","San Juan De Río Seco","2016","Abril",1,5.59,"BAJO"
"Cundinamarca","San Juan De Río Seco","2016","Mayo",1,0,"SIN RIESGO"
"Cundinamarca","San Juan De Río Seco","2016","Junio",1,0,"SIN RIESGO"
"Cundinamarca","San Juan De Río Seco","2016","Agosto",2,0,"SIN RIESGO"
"Cundinamarca","San Juan De Río Seco","2016","Septiembre",1,16.48,"MEDIO"
"Cundinamarca","San Juan De Río Seco","2016","Octubre",2,58.71,"ALTO"
"Cundinamarca","San Juan De Río Seco","2016","Noviembre",2,17.05,"MEDIO"
